"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Armenia","ARM",197550199,0.742247121638069,1,36,3,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,1,2,2,2,2,,,,,2,,,1,1,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,2,2,2,3,1,,0,1,4,4,4,2,2,5,1,1,0,0
"Armenia","ARM",207705970,1.21943289086168,2,42,2,1,1,2,1,1,0,,,2,,,,,,,,,,,,,,,1,3,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,8,,,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",132742949,1.80471708616172,2,27,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,1,1,1,1,2,,1,1,1,3,2,,2,2,1,1,2,1,1,2,5,2,1,1,1,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,4,2,3,,1,1,4,4,4,4,1,1,1,1,1,1
"Armenia","ARM",176773249,1.01862042761775,1,29,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,5,2,4,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",165030712,1.04301155222041,1,33,2,5,2,2,1,1,1,1,2,2,,,1,1,2,,,,1,1,1,1,2,,,,,,,,,,1,2,2,1,2,,,2,2,2,,,,2,2,2,2,1,1,2,,2,2,1,2,,,,1,1,,,1,2,1,2,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,3,3,3,4,,1,,0,1,1,4,4,4,1,1,1,1,1,0
"Armenia","ARM",120015671,0.242363197758024,1,63,3,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,2,2,2,,,,,,3,3,3,4,,3,,0,0,4,4,3,4,2,5,1,1,0,0
"Armenia","ARM",140737265,0.496703626785312,1,40,3,1,2,1,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,1,2,1,2,1,,,,,2,,,2,1,2,,,,1,2,,2,2,2,1,,1,3,3,1,1,,,1,2,2,1,1,2,2,,,2,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,3,2,1,3,1,,1,1,1,4,4,4,3,1,1,1,1,0
"Armenia","ARM",192475093,1.61940475507409,2,18,2,2,2,1,1,1,1,2,1,1,2,,2,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,1,1,2,,2,2,1,1,2,,2,2,1,2,1,2,2,,6,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,1,2,1,,,2,,,,,,2,2,2,3,2,1,,1,1,4,1,1,4,4,1,1,1,1,1
"Armenia","ARM",162616324,0.808835987777482,2,61,2,1,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,3,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,0,2,4,4,4,4,5,1,2,0,0
"Armenia","ARM",181497466,0.570031921088845,1,58,2,4,1,2,1,1,1,2,2,3,,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,2,2,,,2,2,2,,,,2,2,2,2,1,1,2,,6,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,1,,0,1,4,4,4,4,2,5,1,1,1,0
"Armenia","ARM",167813143,2.98339399484209,2,15,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,3,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,3,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,1,2,4,4,4,4,5,1,1,0,0
"Armenia","ARM",146061184,1.52319683941501,2,20,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,2,4,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",139630078,1.74927904894254,2,36,2,3,1,2,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,2,2,2,2,,0,1,2,4,4,4,4,5,1,1,0,0
"Armenia","ARM",180658599,1.64705965961822,1,50,2,2,2,2,1,1,1,2,2,2,,,2,1,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,4,3,3,1,2,2,1,1,2,1,2,1,2,1,1,,,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,1,1,1,,0,1,4,1,4,4,1,2,1,1,1,0
"Armenia","ARM",121730176,2.98174180326474,2,21,3,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,1,1,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,1,3,2,1,1,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,3,,1,0,4,4,4,4,3,1,1,1,0,0
"Armenia","ARM",179345778,0.747107744942436,1,83,2,2,2,2,1,1,0,,,1,2,,2,2,3,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,5,1,,0,0,4,4,4,4,3,5,2,1,0,0
"Armenia","ARM",141542830,0.896548613973491,1,87,1,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,2,,,,,3,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,2,2,1,,2,,,,,,1,1,2,4,3,1,,0,0,4,2,2,4,4,5,2,2,0,0
"Armenia","ARM",160485335,0.256833533255046,1,41,2,5,1,2,1,1,1,1,2,2,,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,2,2,,,1,1,1,1,1,,2,2,2,2,2,1,1,,4,2,1,2,,,,1,1,,,1,2,1,1,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Armenia","ARM",158859852,2.98339399484209,1,19,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,3,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,4,5,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",181226434,0.976742240664774,1,37,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,2,2,1,2,1,,2,2,2,1,2,1,2,1,2,1,2,1,2,2,,,2,2,,,,,,,1,2,2,2,2,2,2,,,,,,3,1,1,2,2,1,,0,1,4,3,4,4,3,3,1,1,0,0
"Armenia","ARM",166037191,0.242363197758024,1,59,2,5,1,2,1,1,0,,,1,1,2,2,2,2,,,,1,1,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,1,4,4,4,2,5,1,1,1,0
"Armenia","ARM",199569048,0.242363197758024,1,85,3,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,2,2,2,,,,,,3,2,3,4,,3,,0,0,4,4,3,4,2,5,1,2,0,0
"Armenia","ARM",118457713,0.580553347488884,1,58,2,3,2,1,1,1,0,2,1,2,,,2,1,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,3,3,2,,0,1,4,4,4,2,1,5,1,1,0,0
"Armenia","ARM",171337908,0.881968442317178,1,26,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,3,2,,0,0,4,4,4,4,2,2,1,1,0,0
"Armenia","ARM",120306420,1.32016726772207,1,18,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",185448411,1.41691403849965,2,56,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,3,2,2,2,,,,,,3,3,1,4,,3,,0,1,4,4,3,4,4,5,2,1,0,0
"Armenia","ARM",159845966,0.542891527555966,1,29,3,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,2,,0,0,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",113047243,0.562393037521178,1,44,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,3,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",142523702,1.02733413302019,1,42,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,2,3,2,,1,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",145168152,1.90997279353169,2,36,2,4,2,2,1,1,1,1,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,2,2,2,2,2,,,2,2,2,,,,2,2,2,2,2,1,2,,7,,,2,,,,1,1,,,1,2,1,3,,,1,3,1,2,,,1,2,2,,,,,2,,,,,,3,1,2,2,3,1,,0,1,1,4,4,4,1,1,1,1,1,0
"Armenia","ARM",115243800,0.539177499222748,1,56,3,4,1,2,1,1,0,1,2,2,,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,2,2,1,1,2,1,1,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,2,2,2,2,,1,1,1,4,4,4,4,2,1,1,1,0
"Armenia","ARM",148026389,0.243097603361585,1,75,2,3,2,2,1,1,0,3,1,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",179404215,2.3968971541633,2,40,2,3,1,2,1,1,0,,,1,1,2,2,2,1,1,2,2,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,3,1,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,3,5,1,1,1,0
"Armenia","ARM",168826467,0.578733891297374,1,27,2,4,1,2,1,1,1,2,2,1,1,1,1,1,2,,,,2,,2,,1,,,,,,,,,,1,1,1,1,2,1,,1,1,1,1,2,,2,2,2,2,1,1,2,,4,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,3,2,1,,0,1,4,4,4,4,1,5,1,1,1,1
"Armenia","ARM",202422144,1.67933827825208,1,44,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,4,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,2,2,2,1,,1,1,4,3,4,4,2,5,1,1,0,0
"Armenia","ARM",125292442,0.760042561451794,1,61,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,3,2,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",121193581,0.44727915348482,1,20,2,5,1,2,1,1,1,2,2,2,,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,1,2,,,2,1,1,1,1,,2,2,2,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,3,,0,0,4,4,4,4,4,5,1,1,1,1
"Armenia","ARM",187633223,0.242363197758024,1,65,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,5,1,1,1,2,1,2,1,1,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,2,4,2,1,,0,1,4,3,4,4,2,1,1,1,0,0
"Armenia","ARM",182720946,1.2550998512281,1,41,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,5,2,2,4,3,2,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",206257250,2.08614431371549,2,39,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,1,2,2,,,,2,2,2,2,1,1,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,2,2,2,,0,1,2,4,4,4,2,5,1,1,0,0
"Armenia","ARM",161169287,2.84566609422108,2,25,3,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,4,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,3,3,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,1,2,4,4,4,4,5,1,1,0,0
"Armenia","ARM",167042773,0.359451666148499,1,60,3,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,1,2,2,,,,2,2,,2,2,1,2,,4,3,2,1,2,1,2,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,2,,1,1,4,4,4,4,2,2,1,1,0,0
"Armenia","ARM",178788955,2.5883040119453,2,63,2,1,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,1,1,,0,0,4,4,4,4,4,2,1,1,0,0
"Armenia","ARM",120956763,0.669076786849367,1,67,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,3,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",156283449,0.678760487599455,1,29,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,3,3,4,,3,,1,0,2,4,4,4,4,5,1,1,0,0
"Armenia","ARM",202356034,1.24321733499748,1,40,3,3,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,1,4,2,,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,2,2,3,,0,1,1,4,4,4,2,5,1,1,1,0
"Armenia","ARM",189630166,0.389477095706896,1,47,3,5,1,2,1,1,1,1,2,2,,,1,1,1,1,2,1,1,2,1,1,1,,,,,,,,,,1,2,2,2,2,,,1,2,1,2,1,,2,2,2,2,1,1,1,,2,2,2,2,,,,2,,,,1,2,1,2,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,2,4,2,2,,0,1,4,3,4,4,1,5,1,1,1,0
"Armenia","ARM",117563940,2.17655374473597,2,46,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,1,4,3,2,,0,1,2,4,4,4,4,5,1,1,0,0
"Armenia","ARM",115862206,0.796609182031757,2,81,3,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,4,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Armenia","ARM",180461544,0.856462979525169,1,27,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,3,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,3,3,2,4,,3,,0,1,2,4,4,2,2,5,1,1,0,0
"Armenia","ARM",168443513,0.937596652263266,2,24,3,5,1,2,1,1,1,1,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,2,2,2,2,2,2,1,,2,2,2,1,2,1,1,1,2,1,1,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,3,3,3,,2,,0,1,1,4,4,4,1,2,1,1,1,1
"Armenia","ARM",158830645,0.314523833072837,1,46,2,4,1,1,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,5,3,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",201630269,0.972390413446338,1,68,2,1,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,1,2,1,2,1,2,2,,,1,1,2,1,2,,,2,1,1,2,2,1,,2,,,,,,1,1,1,3,2,3,,0,0,1,2,2,4,2,3,1,1,1,0
"Armenia","ARM",124152453,2.95084606687745,2,25,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,3,,0,1,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",149157409,1.76067673562319,2,31,3,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,3,1,2,1,2,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,4,,3,,1,0,2,4,4,4,2,3,1,1,0,0
"Armenia","ARM",172013266,0.642020856614531,1,27,3,5,1,2,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,2,2,2,2,2,2,2,,4,3,3,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,1,4,4,4,4,1,1,1,1,1
"Armenia","ARM",168063694,0.6755384191029,1,70,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,2,,0,1,4,4,4,4,4,5,2,2,0,0
"Armenia","ARM",205974479,1.50501016081209,1,17,2,2,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,4,3,2,1,2,1,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,4,1,,1,1,4,4,4,4,4,2,1,1,1,0
"Armenia","ARM",153614939,0.87593472173488,1,60,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",156915975,0.444801438548179,1,71,3,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,1,3,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,1,4,4,4,4,2,3,1,2,0,0
"Armenia","ARM",118095290,2.38681125732872,2,51,2,5,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,1,1,2,2,1,,3,2,2,1,4,1,,0,1,4,4,1,2,4,5,1,2,1,0
"Armenia","ARM",118535833,0.242363197758024,1,60,2,5,1,2,1,1,0,1,2,1,1,1,2,1,2,,,,1,2,2,,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,1,2,2,,2,3,3,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,4,3,3,,3,,0,1,1,4,4,4,2,5,1,1,1,1
"Armenia","ARM",191936125,0.828961711883744,2,49,3,2,1,2,0,0,0,,,4,,,,,,,,,,,,,,3,2,3,2,2,2,1,2,2,,,,,2,,,2,3,2,,,,2,2,,2,2,1,2,,2,2,2,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,5,4,,1,1,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",202134855,0.718903332296998,1,84,3,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,1,3,,0,1,4,4,4,4,2,5,2,1,0,0
"Armenia","ARM",179017303,0.87593472173488,1,65,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,4,5,1,,0,1,4,2,4,4,2,5,1,2,0,0
"Armenia","ARM",136830637,0.242363197758024,1,67,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,4,3,4,,0,1,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",140631306,1.49169699744169,2,54,2,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,2,,0,0,4,4,4,4,3,5,1,1,0,0
"Armenia","ARM",155995136,0.242363197758024,1,60,3,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,4,5,2,,1,0,4,4,4,4,2,1,1,1,0,0
